"id","left","top","right","bottom","row_index","col_index","Meteo_18"
1493,102.267016916,4.212502625,102.356486916,4.122888625,28,24,26.1129132171369
1494,102.267016916,4.122888625,102.356486916,4.033274625,29,24,26.2935305393923
1495,102.267016916,4.033274625,102.356486916,3.943660625,30,24,26.5110746723377
1496,102.267016916,3.943660625,102.356486916,3.854046625,31,24,26.6646685420508
1497,102.267016916,3.854046625,102.356486916,3.764432625,32,24,26.7627948925433
1498,102.267016916,3.764432625,102.356486916,3.674818625,33,24,26.8326673295109
1499,102.267016916,3.674818625,102.356486916,3.585204625,34,24,26.8775998701092
1500,102.267016916,3.585204625,102.356486916,3.495590625,35,24,26.9153164902085
1501,102.267016916,3.495590625,102.356486916,3.405976625,36,24,26.9856488110582
1502,102.267016916,3.405976625,102.356486916,3.316362625,37,24,27.0916782277256
1503,102.267016916,3.316362625,102.356486916,3.226748625,38,24,27.1803167202354
1504,102.267016916,3.226748625,102.356486916,3.137134625,39,24,27.2707098628233
1505,102.267016916,3.137134625,102.356486916,3.047520625,40,24,27.3738953277534
1506,102.267016916,3.047520625,102.356486916,2.957906625,41,24,27.4840883278529
1507,102.267016916,2.957906625,102.356486916,2.868292625,42,24,27.5872486975091
1508,102.267016916,2.868292625,102.356486916,2.778678625,43,24,27.6650744194796
1509,102.267016916,2.778678625,102.356486916,2.689064625,44,24,27.7131198635774
1510,102.267016916,2.689064625,102.356486916,2.599450625,45,24,27.7293927211692
1511,102.267016916,2.599450625,102.356486916,2.509836625,46,24,27.7181849518619
1512,102.267016916,2.509836625,102.356486916,2.420222625,47,24,27.6868637833613
1513,102.267016916,2.420222625,102.356486916,2.330608625,48,24,27.6682759104372
1514,102.267016916,2.330608625,102.356486916,2.240994625,49,24,27.6715110580841
1515,102.267016916,2.240994625,102.356486916,2.151380625,50,24,27.6876927119641
1516,102.267016916,2.151380625,102.356486916,2.061766625,51,24,27.7116500792528
1517,102.267016916,2.061766625,102.356486916,1.972152625,52,24,27.7364438845395
1518,102.267016916,1.972152625,102.356486916,1.882538625,53,24,27.7592581341141
1519,102.267016916,1.882538625,102.356486916,1.792924625,54,24,27.7798164852889
1520,102.267016916,1.792924625,102.356486916,1.703310625,55,24,27.7964576119025
1521,102.267016916,1.703310625,102.356486916,1.613696625,56,24,27.8066871718499
1522,102.267016916,1.613696625,102.356486916,1.524082625,57,24,27.8089565817396
1523,102.267016916,1.524082625,102.356486916,1.434468625,58,24,27.8038170294384
1524,102.267016916,1.434468625,102.356486916,1.344854625,59,24,27.7928681195605
1525,102.267016916,1.344854625,102.356486916,1.255240625,60,24,27.7802992886677
1526,102.356486916,6.721694625,102.445956916,6.632080625,0,25,27.8705231655703
1527,102.356486916,6.632080625,102.445956916,6.542466625,1,25,27.9274729395401
1528,102.356486916,6.542466625,102.445956916,6.452852625,2,25,27.9978824442894
1529,102.356486916,6.452852625,102.445956916,6.363238625,3,25,28.0787473683625
1530,102.356486916,6.363238625,102.445956916,6.273624625,4,25,28.1659080746004
1531,102.356486916,6.273624625,102.445956916,6.184010625,5,25,28.2518018895184
1532,102.356486916,6.184010625,102.445956916,6.094396625,6,25,28.3210400071315
1533,102.356486916,6.094396625,102.445956916,6.004782625,7,25,28.3609863159944
1534,102.356486916,6.004782625,102.445956916,5.915168625,8,25,28.3774321725675
1535,102.356486916,5.915168625,102.445956916,5.825554625,9,25,28.373299284263
1536,102.356486916,5.825554625,102.445956916,5.735940625,10,25,28.341374574048
1537,102.356486916,5.735940625,102.445956916,5.646326625,11,25,28.2823923372799
1538,102.356486916,5.646326625,102.445956916,5.556712625,12,25,28.2078676524366
1539,102.356486916,5.556712625,102.445956916,5.467098625,13,25,28.1283836937852
1540,102.356486916,5.467098625,102.445956916,5.377484625,14,25,28.0504340734025
1541,102.356486916,5.377484625,102.445956916,5.287870625,15,25,27.9782132881613
1542,102.356486916,5.287870625,102.445956916,5.198256625,16,25,27.9150621467521
1543,102.356486916,5.198256625,102.445956916,5.108642625,17,25,27.8640557489445
1544,102.356486916,5.108642625,102.445956916,5.019028625,18,25,27.7834179677814
1545,102.356486916,5.019028625,102.445956916,4.929414625,19,25,27.6451971542821
1546,102.356486916,4.929414625,102.445956916,4.839800625,20,25,27.4712937292486
1547,102.356486916,4.839800625,102.445956916,4.750186625,21,25,27.284228424136
1548,102.356486916,4.750186625,102.445956916,4.660572625,22,25,27.0883293776971
1549,102.356486916,4.660572625,102.445956916,4.570958625,23,25,26.8958699378193
1550,102.356486916,4.570958625,102.445956916,4.481344625,24,25,26.7241197096472
1551,102.356486916,4.481344625,102.445956916,4.391730625,25,25,26.5926719021915
1552,102.356486916,4.391730625,102.445956916,4.302116625,26,25,26.5058746590365
1553,102.356486916,4.302116625,102.445956916,4.212502625,27,25,26.4851829810809
1554,102.356486916,4.212502625,102.445956916,4.122888625,28,25,26.5456621197148
1555,102.356486916,4.122888625,102.445956916,4.033274625,29,25,26.6839128960984
1556,102.356486916,4.033274625,102.445956916,3.943660625,30,25,26.8759912490851
1557,102.356486916,3.943660625,102.445956916,3.854046625,31,25,26.9216028474157
1558,102.356486916,3.854046625,102.445956916,3.764432625,32,25,26.9246479641675
1559,102.356486916,3.764432625,102.445956916,3.674818625,33,25,26.9157523992559
1560,102.356486916,3.674818625,102.445956916,3.585204625,34,25,26.8818589482168
1561,102.356486916,3.585204625,102.445956916,3.495590625,35,25,26.8232380407395
1562,102.356486916,3.495590625,102.445956916,3.405976625,36,25,26.839681645645
1563,102.356486916,3.405976625,102.445956916,3.316362625,37,25,26.972881236061
1564,102.356486916,3.316362625,102.445956916,3.226748625,38,25,27.0791231374034
1565,102.356486916,3.226748625,102.445956916,3.137134625,39,25,27.1911533813783
1566,102.356486916,3.137134625,102.445956916,3.047520625,40,25,27.3070654620593
1567,102.356486916,3.047520625,102.445956916,2.957906625,41,25,27.4220749666011
1568,102.356486916,2.957906625,102.445956916,2.868292625,42,25,27.5294786448208
1569,102.356486916,2.868292625,102.445956916,2.778678625,43,25,27.6121527799606
1570,102.356486916,2.778678625,102.445956916,2.689064625,44,25,27.6663807307749
1571,102.356486916,2.689064625,102.445956916,2.599450625,45,25,27.6935028264598
1572,102.356486916,2.599450625,102.445956916,2.509836625,46,25,27.6985079561116
1573,102.356486916,2.509836625,102.445956916,2.420222625,47,25,27.6838492839302
1574,102.356486916,2.420222625,102.445956916,2.330608625,48,25,27.6759353305305
1575,102.356486916,2.330608625,102.445956916,2.240994625,49,25,27.6854222299361
1576,102.356486916,2.240994625,102.445956916,2.151380625,50,25,27.7088942940694
1577,102.356486916,2.151380625,102.445956916,2.061766625,51,25,27.7403580082958
1578,102.356486916,2.061766625,102.445956916,1.972152625,52,25,27.7724688573691
1579,102.356486916,1.972152625,102.445956916,1.882538625,53,25,27.8014084507709
1580,102.356486916,1.882538625,102.445956916,1.792924625,54,25,27.8251751118972
1581,102.356486916,1.792924625,102.445956916,1.703310625,55,25,27.8405928463423
1582,102.356486916,1.703310625,102.445956916,1.613696625,56,25,27.846888313018
1583,102.356486916,1.613696625,102.445956916,1.524082625,57,25,27.843930595842
1584,102.356486916,1.524082625,102.445956916,1.434468625,58,25,27.8326716615366
1585,102.356486916,1.434468625,102.445956916,1.344854625,59,25,27.8153044593958
1586,102.356486916,1.344854625,102.445956916,1.255240625,60,25,27.7959701061334
1587,102.445956916,6.721694625,102.535426916,6.632080625,0,26,27.859555385159
1588,102.445956916,6.632080625,102.535426916,6.542466625,1,26,27.9122400258185
1589,102.445956916,6.542466625,102.535426916,6.452852625,2,26,27.9773326721319
1590,102.445956916,6.452852625,102.535426916,6.363238625,3,26,28.0512975713166
1591,102.445956916,6.363238625,102.535426916,6.273624625,4,26,28.1293504167657
1592,102.445956916,6.273624625,102.535426916,6.184010625,5,26,28.2045545654133
1593,102.445956916,6.184010625,102.535426916,6.094396625,6,26,28.2681236703452
1594,102.445956916,6.094396625,102.535426916,6.004782625,7,26,28.3143133943252
1595,102.445956916,6.004782625,102.535426916,5.915168625,8,26,28.3459303383307
1596,102.445956916,5.915168625,102.535426916,5.825554625,9,26,28.3594182311454
1597,102.445956916,5.825554625,102.535426916,5.735940625,10,26,28.3391505759686
1598,102.445956916,5.735940625,102.535426916,5.646326625,11,26,28.2844512467634
1599,102.445956916,5.646326625,102.535426916,5.556712625,12,26,28.2149468747072
1600,102.445956916,5.556712625,102.535426916,5.467098625,13,26,28.1410703029192
1601,102.445956916,5.467098625,102.535426916,5.377484625,14,26,28.0679395377848
1602,102.445956916,5.377484625,102.535426916,5.287870625,15,26,27.9990965644546
1603,102.445956916,5.287870625,102.535426916,5.198256625,16,26,27.9377077077002
1604,102.445956916,5.198256625,102.535426916,5.108642625,17,26,27.8867318586164
1605,102.445956916,5.108642625,102.535426916,5.019028625,18,26,27.8335114231764
1606,102.445956916,5.019028625,102.535426916,4.929414625,19,26,27.7317693306723
1607,102.445956916,4.929414625,102.535426916,4.839800625,20,26,27.5956969891384
1608,102.445956916,4.839800625,102.535426916,4.750186625,21,26,27.4478124582107
1609,102.445956916,4.750186625,102.535426916,4.660572625,22,26,27.2944249558874
1610,102.445956916,4.660572625,102.535426916,4.570958625,23,26,27.1502219307679
1611,102.445956916,4.570958625,102.535426916,4.481344625,24,26,27.0292615732621
1612,102.445956916,4.481344625,102.535426916,4.391730625,25,26,26.9439435026986
1613,102.445956916,4.391730625,102.535426916,4.302116625,26,26,26.8906120410229
1614,102.445956916,4.302116625,102.535426916,4.212502625,27,26,26.8810245481221
1615,102.445956916,4.212502625,102.535426916,4.122888625,28,26,26.9220443901648
1616,102.445956916,4.122888625,102.535426916,4.033274625,29,26,27.0047702999661
1617,102.445956916,4.033274625,102.535426916,3.943660625,30,26,27.0918612041238
1618,102.445956916,3.943660625,102.535426916,3.854046625,31,26,27.1174887693788
1619,102.445956916,3.854046625,102.535426916,3.764432625,32,26,27.0908123907911
1620,102.445956916,3.764432625,102.535426916,3.674818625,33,26,27.0389007290976
1621,102.445956916,3.674818625,102.535426916,3.585204625,34,26,26.9620935546763
1622,102.445956916,3.585204625,102.535426916,3.495590625,35,26,26.8623272707792
1623,102.445956916,3.495590625,102.535426916,3.405976625,36,26,26.8424183521502
1624,102.445956916,3.405976625,102.535426916,3.316362625,37,26,26.9468574286214
1625,102.445956916,3.316362625,102.535426916,3.226748625,38,26,27.0524245592753
1626,102.445956916,3.226748625,102.535426916,3.137134625,39,26,27.1648587658321
1627,102.445956916,3.137134625,102.535426916,3.047520625,40,26,27.2793901312938
1628,102.445956916,3.047520625,102.535426916,2.957906625,41,26,27.393986839188
1629,102.445956916,2.957906625,102.535426916,2.868292625,42,26,27.5015237275315
1630,102.445956916,2.868292625,102.535426916,2.778678625,43,26,27.5856016142523
1631,102.445956916,2.778678625,102.535426916,2.689064625,44,26,27.6437569836973
1632,102.445956916,2.689064625,102.535426916,2.599450625,45,26,27.6815504594899
1633,102.445956916,2.599450625,102.535426916,2.509836625,46,26,27.6984432524795
1634,102.445956916,2.509836625,102.535426916,2.420222625,47,26,27.6924448644576
1635,102.445956916,2.420222625,102.535426916,2.330608625,48,26,27.6861110005704
1636,102.445956916,2.330608625,102.535426916,2.240994625,49,26,27.6968833993751
1637,102.445956916,2.240994625,102.535426916,2.151380625,50,26,27.7296336058706
1638,102.445956916,2.151380625,102.535426916,2.061766625,51,26,27.770123520114
1639,102.445956916,2.061766625,102.535426916,1.972152625,52,26,27.8106879506218
1640,102.445956916,1.972152625,102.535426916,1.882538625,53,26,27.8475035101398
1641,102.445956916,1.882538625,102.535426916,1.792924625,54,26,27.8763549727781
1642,102.445956916,1.792924625,102.535426916,1.703310625,55,26,27.8928332164457
1643,102.445956916,1.703310625,102.535426916,1.613696625,56,26,27.8954761089776
1644,102.445956916,1.613696625,102.535426916,1.524082625,57,26,27.8855257783492
1645,102.445956916,1.524082625,102.535426916,1.434468625,58,26,27.8666517550046
1646,102.445956916,1.434468625,102.535426916,1.344854625,59,26,27.8419371447345
1647,102.445956916,1.344854625,102.535426916,1.255240625,60,26,27.8155039276289
1648,102.535426916,6.721694625,102.624896916,6.632080625,0,27,27.84444737982
1649,102.535426916,6.632080625,102.624896916,6.542466625,1,27,27.8907132571797
1650,102.535426916,6.542466625,102.624896916,6.452852625,2,27,27.9483822497444
1651,102.535426916,6.452852625,102.624896916,6.363238625,3,27,28.013761828291
1652,102.535426916,6.363238625,102.624896916,6.273624625,4,27,28.0823128446763
1653,102.535426916,6.273624625,102.624896916,6.184010625,5,27,28.148592157113
1654,102.535426916,6.184010625,102.624896916,6.094396625,6,27,28.2072126098649
1655,102.535426916,6.094396625,102.624896916,6.004782625,7,27,28.2587164328486
1656,102.535426916,6.004782625,102.624896916,5.915168625,8,27,28.3030285144438
1657,102.535426916,5.915168625,102.624896916,5.825554625,9,27,28.3390559377786
1658,102.535426916,5.825554625,102.624896916,5.735940625,10,27,28.33293214924
1659,102.535426916,5.735940625,102.624896916,5.646326625,11,27,28.2759665233121
1660,102.535426916,5.646326625,102.624896916,5.556712625,12,27,28.2133769827098
1661,102.535426916,5.556712625,102.624896916,5.467098625,13,27,28.1481595955514
1662,102.535426916,5.467098625,102.624896916,5.377484625,14,27,28.0828361158658
1663,102.535426916,5.377484625,102.624896916,5.287870625,15,27,28.0199838220018
1664,102.535426916,5.287870625,102.624896916,5.198256625,16,27,27.9625205489195
1665,102.535426916,5.198256625,102.624896916,5.108642625,17,27,27.9127033632132
1666,102.535426916,5.108642625,102.624896916,5.019028625,18,27,27.8681269819518
1667,102.535426916,5.019028625,102.624896916,4.929414625,19,27,27.8053373473609
1668,102.535426916,4.929414625,102.624896916,4.839800625,20,27,27.7064182029335
1669,102.535426916,4.839800625,102.624896916,4.750186625,21,27,27.5948869913218
1670,102.535426916,4.750186625,102.624896916,4.660572625,22,27,27.4798140049817
1671,102.535426916,4.660572625,102.624896916,4.570958625,23,27,27.3739614348906
1672,102.535426916,4.570958625,102.624896916,4.481344625,24,27,27.2925279608301
1673,102.535426916,4.481344625,102.624896916,4.391730625,25,27,27.2427257502753
1674,102.535426916,4.391730625,102.624896916,4.302116625,26,27,27.2133811961853
1675,102.535426916,4.302116625,102.624896916,4.212502625,27,27,27.2086722545916
1676,102.535426916,4.212502625,102.624896916,4.122888625,28,27,27.2302720477939
1677,102.535426916,4.122888625,102.624896916,4.033274625,29,27,27.2691496585352
1678,102.535426916,4.033274625,102.624896916,3.943660625,30,27,27.3013115911709
1679,102.535426916,3.943660625,102.624896916,3.854046625,31,27,27.3002377371469
1680,102.535426916,3.854046625,102.624896916,3.764432625,32,27,27.2614687981941
1681,102.535426916,3.764432625,102.624896916,3.674818625,33,27,27.1944620733229
1682,102.535426916,3.674818625,102.624896916,3.585204625,34,27,27.1094153766648
1683,102.535426916,3.585204625,102.624896916,3.495590625,35,27,27.0258254276043
1684,102.535426916,3.495590625,102.624896916,3.405976625,36,27,26.9863859371621
1685,102.535426916,3.405976625,102.624896916,3.316362625,37,27,27.0103877126342
1686,102.535426916,3.316362625,102.624896916,3.226748625,38,27,27.0872462945604
1687,102.535426916,3.226748625,102.624896916,3.137134625,39,27,27.18420341309
1688,102.535426916,3.137134625,102.624896916,3.047520625,40,27,27.2890999529406
1689,102.535426916,3.047520625,102.624896916,2.957906625,41,27,27.397207625364
1690,102.535426916,2.957906625,102.624896916,2.868292625,42,27,27.4990634833953
1691,102.535426916,2.868292625,102.624896916,2.778678625,43,27,27.5803396351715
1692,102.535426916,2.778678625,102.624896916,2.689064625,44,27,27.6425729463609
1693,102.535426916,2.689064625,102.624896916,2.599450625,45,27,27.686897196367
1694,102.535426916,2.599450625,102.624896916,2.509836625,46,27,27.7069804425642
1695,102.535426916,2.509836625,102.624896916,2.420222625,47,27,27.7018071723736
1696,102.535426916,2.420222625,102.624896916,2.330608625,48,27,27.6938762486452
1697,102.535426916,2.330608625,102.624896916,2.240994625,49,27,27.7037265791799
1698,102.535426916,2.240994625,102.624896916,2.151380625,50,27,27.7492488537869
1699,102.535426916,2.151380625,102.624896916,2.061766625,51,27,27.7986679685444
1700,102.535426916,2.061766625,102.624896916,1.972152625,52,27,27.8481203561042
1701,102.535426916,1.972152625,102.624896916,1.882538625,53,27,27.8922697341739
1702,102.535426916,1.882538625,102.624896916,1.792924625,54,27,27.924093239176
1703,102.535426916,1.792924625,102.624896916,1.703310625,55,27,27.9403762540996
1704,102.535426916,1.703310625,102.624896916,1.613696625,56,27,27.9415022934003
1705,102.535426916,1.613696625,102.624896916,1.524082625,57,27,27.9289786721489
1706,102.535426916,1.524082625,102.624896916,1.434468625,58,27,27.9031705458405
1707,102.535426916,1.434468625,102.624896916,1.344854625,59,27,27.8704404903045
1708,102.535426916,1.344854625,102.624896916,1.255240625,60,27,27.8366633796997
1709,102.624896916,6.721694625,102.714366916,6.632080625,0,28,27.8273933578108
1710,102.624896916,6.632080625,102.714366916,6.542466625,1,28,27.8656985386043
1711,102.624896916,6.542466625,102.714366916,6.452852625,2,28,27.9146445760915
1712,102.624896916,6.452852625,102.714366916,6.363238625,3,28,27.9706359442827
1713,102.624896916,6.363238625,102.714366916,6.273624625,4,28,28.0296043026569
1714,102.624896916,6.273624625,102.714366916,6.184010625,5,28,28.0871743505643
1715,102.624896916,6.184010625,102.714366916,6.094396625,6,28,28.1420927108234
1716,102.624896916,6.094396625,102.714366916,6.004782625,7,28,28.1952321966314
1717,102.624896916,6.004782625,102.714366916,5.915168625,8,28,28.2429794816723
1718,102.624896916,5.915168625,102.714366916,5.825554625,9,28,28.2791702200952
1719,102.624896916,5.825554625,102.714366916,5.735940625,10,28,28.2818558390163
1720,102.624896916,5.735940625,102.714366916,5.646326625,11,28,28.247899120112
1721,102.624896916,5.646326625,102.714366916,5.556712625,12,28,28.2015508412357
1722,102.624896916,5.556712625,102.714366916,5.467098625,13,28,28.1500156562081
1723,102.624896916,5.467098625,102.714366916,5.377484625,14,28,28.0959499169897
1724,102.624896916,5.377484625,102.714366916,5.287870625,15,28,28.0416255440093
1725,102.624896916,5.287870625,102.714366916,5.198256625,16,28,27.9899128861112
1726,102.624896916,5.198256625,102.714366916,5.108642625,17,28,27.939688826555
1727,102.624896916,5.108642625,102.714366916,5.019028625,18,28,27.8905496194549
1728,102.624896916,5.019028625,102.714366916,4.929414625,19,28,27.8470436250355
1729,102.624896916,4.929414625,102.714366916,4.839800625,20,28,27.7843948591409
1730,102.624896916,4.839800625,102.714366916,4.750186625,21,28,27.7065939161636
1731,102.624896916,4.750186625,102.714366916,4.660572625,22,28,27.6245114737553
1732,102.624896916,4.660572625,102.714366916,4.570958625,23,28,27.5504078634402
1733,102.624896916,4.570958625,102.714366916,4.481344625,24,28,27.496872401434
1734,102.624896916,4.481344625,102.714366916,4.391730625,25,28,27.4728308511314
1735,102.624896916,4.391730625,102.714366916,4.302116625,26,28,27.4627378587166
1736,102.624896916,4.302116625,102.714366916,4.212502625,27,28,27.462957676935
1737,102.624896916,4.212502625,102.714366916,4.122888625,28,28,27.4733170924633
1738,102.624896916,4.122888625,102.714366916,4.033274625,29,28,27.4857015894315
1739,102.624896916,4.033274625,102.714366916,3.943660625,30,28,27.4867306000855
1740,102.624896916,3.943660625,102.714366916,3.854046625,31,28,27.4654063615938
1741,102.624896916,3.854046625,102.714366916,3.764432625,32,28,27.4172784145598
1742,102.624896916,3.764432625,102.714366916,3.674818625,33,28,27.3459645474317
1743,102.624896916,3.674818625,102.714366916,3.585204625,34,28,27.2597348031281
1744,102.624896916,3.585204625,102.714366916,3.495590625,35,28,27.172821389942
1745,102.624896916,3.495590625,102.714366916,3.405976625,36,28,27.1076915256128
1746,102.624896916,3.405976625,102.714366916,3.316362625,37,28,27.1068203881221
1747,102.624896916,3.316362625,102.714366916,3.226748625,38,28,27.1565621901742
1748,102.624896916,3.226748625,102.714366916,3.137134625,39,28,27.2316328437313
1749,102.624896916,3.137134625,102.714366916,3.047520625,40,28,27.3198111161382
1750,102.624896916,3.047520625,102.714366916,2.957906625,41,28,27.4162410479243
1751,102.624896916,2.957906625,102.714366916,2.868292625,42,28,27.5073837311383
1752,102.624896916,2.868292625,102.714366916,2.778678625,43,28,27.5829789441252
1753,102.624896916,2.778678625,102.714366916,2.689064625,44,28,27.6439157926957
1754,102.624896916,2.689064625,102.714366916,2.599450625,45,28,27.686157488992
1755,102.624896916,2.599450625,102.714366916,2.509836625,46,28,27.7061305811274
1756,102.624896916,2.509836625,102.714366916,2.420222625,47,28,27.7056969240205
1757,102.624896916,2.420222625,102.714366916,2.330608625,48,28,27.7089904276753
1758,102.624896916,2.330608625,102.714366916,2.240994625,49,28,27.7285955891981
1759,102.624896916,2.240994625,102.714366916,2.151380625,50,28,27.7709665949782
1760,102.624896916,2.151380625,102.714366916,2.061766625,51,28,27.82606428845
1761,102.624896916,2.061766625,102.714366916,1.972152625,52,28,27.8842147304011
1762,102.624896916,1.972152625,102.714366916,1.882538625,53,28,27.9341066066107
1763,102.624896916,1.882538625,102.714366916,1.792924625,54,28,27.96724340705
1764,102.624896916,1.792924625,102.714366916,1.703310625,55,28,27.981208604638
1765,102.624896916,1.703310625,102.714366916,1.613696625,56,28,27.9785351105242
1766,102.624896916,1.613696625,102.714366916,1.524082625,57,28,27.9626925352766
1767,102.624896916,1.524082625,102.714366916,1.434468625,58,28,27.9353382039323
1768,102.624896916,1.434468625,102.714366916,1.344854625,59,28,27.8980825406803
1769,102.624896916,1.344854625,102.714366916,1.255240625,60,28,27.8570771716018
1770,102.714366916,6.721694625,102.803836916,6.632080625,0,29,27.8105447392713
1771,102.714366916,6.632080625,102.803836916,6.542466625,1,29,27.8401915579411
1772,102.714366916,6.542466625,102.803836916,6.452852625,2,29,27.8796121523785
1773,102.714366916,6.452852625,102.803836916,6.363238625,3,29,27.9257669098248
1774,102.714366916,6.363238625,102.803836916,6.273624625,4,29,27.9749943754482
1775,102.714366916,6.273624625,102.803836916,6.184010625,5,29,28.0241529557732
1776,102.714366916,6.184010625,102.803836916,6.094396625,6,29,28.0757824206445
1777,102.714366916,6.094396625,102.803836916,6.004782625,7,29,28.1271042349891
1778,102.714366916,6.004782625,102.803836916,5.915168625,8,29,28.1731476794599
1779,102.714366916,5.915168625,102.803836916,5.825554625,9,29,28.2067817355718
1780,102.714366916,5.825554625,102.803836916,5.735940625,10,29,28.2188679022511
1781,102.714366916,5.735940625,102.803836916,5.646326625,11,29,28.2082771830417
1782,102.714366916,5.646326625,102.803836916,5.556712625,12,29,28.1830139369982
1783,102.714366916,5.556712625,102.803836916,5.467098625,13,29,28.1491018750009
1784,102.714366916,5.467098625,102.803836916,5.377484625,14,29,28.1093145305422
1785,102.714366916,5.377484625,102.803836916,5.287870625,15,29,28.0654458989577
1786,102.714366916,5.287870625,102.803836916,5.198256625,16,29,28.0169835948302
1787,102.714366916,5.198256625,102.803836916,5.108642625,17,29,27.9632898745127
1788,102.714366916,5.108642625,102.803836916,5.019028625,18,29,27.9092692711361
1789,102.714366916,5.019028625,102.803836916,4.929414625,19,29,27.8601687648187
1790,102.714366916,4.929414625,102.803836916,4.839800625,20,29,27.8163055657365
1791,102.714366916,4.839800625,102.803836916,4.750186625,21,29,27.7685580938857
1792,102.714366916,4.750186625,102.803836916,4.660572625,22,29,27.715369122747
1793,102.714366916,4.660572625,102.803836916,4.570958625,23,29,27.6676326098747
1794,102.714366916,4.570958625,102.803836916,4.481344625,24,29,27.6353733597554
1795,102.714366916,4.481344625,102.803836916,4.391730625,25,29,27.627976028492
1796,102.714366916,4.391730625,102.803836916,4.302116625,26,29,27.6351927596251
1797,102.714366916,4.302116625,102.803836916,4.212502625,27,29,27.6418319385968
1798,102.714366916,4.212502625,102.803836916,4.122888625,28,29,27.6475835836964
1799,102.714366916,4.122888625,102.803836916,4.033274625,29,29,27.6473406903744
1800,102.714366916,4.033274625,102.803836916,3.943660625,30,29,27.632779323457
1801,102.714366916,3.943660625,102.803836916,3.854046625,31,29,27.5969275156083
1802,102.714366916,3.854046625,102.803836916,3.764432625,32,29,27.5397114677507
1803,102.714366916,3.764432625,102.803836916,3.674818625,33,29,27.4629123252366
1804,102.714366916,3.674818625,102.803836916,3.585204625,34,29,27.3713080991091
1805,102.714366916,3.585204625,102.803836916,3.495590625,35,29,27.2767731684111
1806,102.714366916,3.495590625,102.803836916,3.405976625,36,29,27.2197002592153
1807,102.714366916,3.405976625,102.803836916,3.316362625,37,29,27.2070889701738
1808,102.714366916,3.316362625,102.803836916,3.226748625,38,29,27.2342115535496
1809,102.714366916,3.226748625,102.803836916,3.137134625,39,29,27.2890811961233
1810,102.714366916,3.137134625,102.803836916,3.047520625,40,29,27.3616500327904
1811,102.714366916,3.047520625,102.803836916,2.957906625,41,29,27.4445498652141
1812,102.714366916,2.957906625,102.803836916,2.868292625,42,29,27.5218536572769
1813,102.714366916,2.868292625,102.803836916,2.778678625,43,29,27.5853148387843
1814,102.714366916,2.778678625,102.803836916,2.689064625,44,29,27.6356556726875
1815,102.714366916,2.689064625,102.803836916,2.599450625,45,29,27.6719867830051
1816,102.714366916,2.599450625,102.803836916,2.509836625,46,29,27.690212784657
1817,102.714366916,2.509836625,102.803836916,2.420222625,47,29,27.6942286476533
1818,102.714366916,2.420222625,102.803836916,2.330608625,48,29,27.7074512802054
1819,102.714366916,2.330608625,102.803836916,2.240994625,49,29,27.7376449785482
1820,102.714366916,2.240994625,102.803836916,2.151380625,50,29,27.7855512859711
1821,102.714366916,2.151380625,102.803836916,2.061766625,51,29,27.8464864728888
1822,102.714366916,2.061766625,102.803836916,1.972152625,52,29,27.9129954999704
1823,102.714366916,1.972152625,102.803836916,1.882538625,53,29,27.9707306256617
1824,102.714366916,1.882538625,102.803836916,1.792924625,54,29,28.0048470923608
1825,102.714366916,1.792924625,102.803836916,1.703310625,55,29,28.0130492575844
1826,102.714366916,1.703310625,102.803836916,1.613696625,56,29,28.0036952683807
1827,102.714366916,1.613696625,102.803836916,1.524082625,57,29,27.9832551616152
1828,102.714366916,1.524082625,102.803836916,1.434468625,58,29,27.9546789941555
1829,102.714366916,1.434468625,102.803836916,1.344854625,59,29,27.9183228425904
1830,102.714366916,1.344854625,102.803836916,1.255240625,60,29,27.8744280268077
1831,102.803836916,6.721694625,102.893306916,6.632080625,0,30,27.7944899334719
1832,102.803836916,6.632080625,102.893306916,6.542466625,1,30,27.8171409320697
1833,102.803836916,6.542466625,102.893306916,6.452852625,2,30,27.8466248839828
1834,102.803836916,6.452852625,102.893306916,6.363238625,3,30,27.8827027270805
1835,102.803836916,6.363238625,102.893306916,6.273624625,4,30,27.9221000189753
1836,102.803836916,6.273624625,102.893306916,6.184010625,5,30,27.9642228528777
1837,102.803836916,6.184010625,102.893306916,6.094396625,6,30,28.0115662438694
1838,102.803836916,6.094396625,102.893306916,6.004782625,7,30,28.0599005210259
1839,102.803836916,6.004782625,102.893306916,5.915168625,8,30,28.1044320955522
1840,102.803836916,5.915168625,102.893306916,5.825554625,9,30,28.1398610471051
1841,102.803836916,5.825554625,102.893306916,5.735940625,10,30,28.1616180034236
1842,102.803836916,5.735940625,102.893306916,5.646326625,11,30,28.1687224629742
1843,102.803836916,5.646326625,102.893306916,5.556712625,12,30,28.1637071718645
1844,102.803836916,5.556712625,102.893306916,5.467098625,13,30,28.1491245365103
1845,102.803836916,5.467098625,102.893306916,5.377484625,14,30,28.1257405982656
1846,102.803836916,5.377484625,102.893306916,5.287870625,15,30,28.090557017761
1847,102.803836916,5.287870625,102.893306916,5.198256625,16,30,28.0420512156903
1848,102.803836916,5.198256625,102.893306916,5.108642625,17,30,27.9841432716182
1849,102.803836916,5.108642625,102.893306916,5.019028625,18,30,27.9243121859798
1850,102.803836916,5.019028625,102.893306916,4.929414625,19,30,27.8656946241667
1851,102.803836916,4.929414625,102.893306916,4.839800625,20,30,27.8120773893346
